Gameno,Group,TeamId,Continent,Opponent,Score,Win,Ranking202306,Formation,Position,Best,PassesAttempted,PassesCompleted,PassesCompletedPct,SwitchesOfPlay,CrossesAttempted,CrossesCompleted,LineBreaksAttempted,LineBreaksCompleted,LineBreaksCompletedPct,Ballprogressins,Takeone,StepIns,AttemptsatGoal,Goals,TotalOffers,InFront,InBetween,OutToIn,IntoOut,InBehind,NoMovement,OffersReceived,TacklesMade,TacklesWon,Blocks,Interceptions,PressingDirect,PressingIndirect,DuelsWonAerial,DuelsWonPhysical,PossessionContestsWon,Clearances,LooseBallReceptions,PushingOn,PushingOnIntoPressing,PossessionRegains,PossessionInterrupted,TotalDistance_m,WalkingDistance,JoggingDistance,RunningDistance,VeryHighSpeedDistance,MaxSprintDistance,HighSpeedRunCount,TopSpeedSprintCount,TopSpeed,TeamScore,Defenders,Midfielders,Forwards,TacklesWonPct,CrossesCompletedPct
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,STARTING,16,8,50,0,1,1,0,0,0,0,0,0,0,0,14,2,9,0,2,0,1,6,5,1,2,0,11,18,0,0,0,1,8,22,10,3,5,6567.8,2476.7,2478,1407.5,172.7,34.2,103,15,25.4,1,3,5,2,20,100
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,FW,STARTING,15,10,67,0,0,0,0,0,0,1,0,1,6,0,26,0,0,0,1,25,0,7,1,0,4,0,1,29,9,0,10,0,5,28,13,4,2,12295.1,4747.2,4197.6,2021.3,639.3,688.5,207,75,31.7,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,STARTING,32,18,56,1,1,0,20,12,60,0,0,0,0,0,10,6,0,0,0,0,4,5,5,0,2,1,9,14,0,0,2,5,7,22,4,2,4,8954.2,3545.9,2796.4,2139.2,420.8,52.8,169,27,25,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,FW,STARTING,30,22,73,0,4,0,8,4,50,2,1,1,3,0,35,3,14,2,1,13,2,17,2,0,2,0,3,44,4,0,4,3,8,20,14,3,3,14706.8,5281.2,4512.1,3848.8,804.5,261.8,324,66,27.6,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,STARTING,37,30,81,1,0,0,4,3,75,0,0,0,0,0,20,5,7,0,3,3,2,6,16,2,6,2,23,32,1,0,2,5,15,65,22,8,8,14637.2,5529.9,4880.1,3491,600.1,136.1,261,50,29.8,1,3,5,2,12.5,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,STARTING,52,34,65,1,0,0,20,10,50,2,1,1,0,0,19,2,2,0,1,7,7,4,6,3,7,0,19,22,1,0,2,7,13,15,9,8,7,14298.9,5106.1,4971.7,3127.2,727.8,366.1,272,66,28.8,1,3,5,2,50,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,STARTING,32,22,69,0,2,0,13,7,53,0,0,0,0,0,15,4,1,0,1,1,8,7,12,4,4,2,17,17,0,0,0,13,7,24,9,9,13,13314,4891.6,4365.7,3119.5,635.1,302.2,275,61,32.8,1,3,5,2,33.33333333,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,STARTING,32,18,56,0,0,0,8,1,12,0,0,0,0,0,18,9,8,0,0,1,0,5,14,1,9,2,21,27,16,1,18,10,16,27,7,11,18,10381.8,3936.8,3942,2232.1,257.5,12.5,186,18,26.6,1,3,5,2,7.142857143,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,STARTING,29,23,79,2,2,0,11,6,54,0,0,0,0,0,10,4,0,0,0,2,4,5,5,2,1,0,9,28,0,0,0,5,5,27,16,3,2,9432.9,2892.1,3356.2,2437.5,514.1,233,192,48,31,1,3,5,2,40,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,Substitutions,21,16,76,0,0,0,14,11,78,0,0,0,0,0,10,6,0,0,0,1,3,4,5,1,3,1,10,16,0,0,2,7,6,32,14,3,9,7418,2910.1,2290.7,1705.4,379.1,132.8,145,37,26.9,1,3,5,2,20,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,Substitutions,11,7,64,0,0,0,5,4,80,0,0,0,0,0,3,1,0,0,0,1,1,1,0,0,3,0,2,8,2,0,3,6,3,7,3,3,5,4430,1813.6,1348.5,845.2,274.2,148,85,24,28.5,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,FW,Substitutions,18,11,61,0,0,0,6,3,50,1,1,0,0,0,7,0,1,0,2,3,1,2,3,1,0,1,5,22,1,0,2,0,5,16,11,2,0,5894.3,1839,1911.5,1694,295.9,153.3,131,28,28.3,1,3,5,2,33.33333333,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,Substitutions,3,1,33,0,0,0,3,1,33,0,0,0,0,0,2,1,0,0,0,1,0,0,4,0,1,0,6,6,0,0,0,7,1,10,4,3,6,3176,869.3,1380.3,718.1,153.4,55.3,69,13,26.2,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,DF,Substitutions,4,1,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,3,3,0,0,0,1,3,4,2,1,3,1989,519.9,750.4,520.5,133.1,65,39,12,31.9,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,NETHERLANDS,UEFA,SPAIN,1?€2,LOSE,9,3_1_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,STARTING,104,84,81,0,4,1,34,28,82,7,1,6,1,0,45,9,5,2,2,7,20,14,7,4,9,4,10,10,1,0,4,7,11,27,9,13,13,14174.2,4547.1,4830.6,3491.1,975.2,333.1,310,82,30.5,2,4,3,3,57.14285714,25
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,STARTING,57,44,77,2,12,4,23,14,61,2,1,1,2,0,90,51,30,0,1,0,8,28,10,5,2,1,14,16,7,0,8,10,14,46,12,24,5,15043.7,4678.6,6330.4,3402.9,529.5,103.8,287,39,27.3,2,4,3,3,50,33.33333333
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,STARTING,55,43,78,2,0,0,29,20,68,1,0,1,1,0,9,1,0,0,0,0,8,4,0,0,2,2,3,4,3,0,3,14,13,4,0,10,10,13495.3,4529,4651.8,3279.4,646.4,390,268,62,29.2,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,STARTING,36,29,81,2,2,1,9,5,55,2,1,1,1,0,64,19,26,6,4,3,6,21,7,5,4,0,10,15,0,0,2,2,8,13,8,8,5,9461.4,3625.6,3064.6,2253.7,397.4,119.2,169,36,29.9,2,4,3,3,71.42857143,50
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,STARTING,62,48,77,1,4,0,16,11,68,5,3,2,4,1,60,6,6,5,8,10,25,28,6,0,0,6,26,0,0,0,2,1,15,17,10,6,4,11706.5,4283.4,3709.8,2888,693,132.3,246,57,28.1,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,STARTING,32,25,78,0,1,1,6,4,66,3,1,2,4,0,78,0,26,0,1,47,4,18,4,2,0,1,4,34,1,0,1,0,8,26,9,4,1,11756.7,4572.2,3637.5,2401.9,832.4,312.7,218,68,27.5,2,4,3,3,50,100
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,STARTING,72,62,86,1,2,0,19,17,89,6,4,2,3,0,119,17,53,7,13,14,15,32,4,2,3,0,6,15,1,0,1,2,15,39,12,4,4,14251.3,5426.9,5233.1,3148.1,352,91.2,258,26,26.6,2,4,3,3,50,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,STARTING,69,58,84,2,5,2,25,18,72,1,0,1,1,0,27,3,0,0,1,6,17,12,6,2,1,1,8,7,1,0,1,2,8,7,2,4,3,10500.9,3948.3,3457.9,2190.5,605.9,298.2,192,54,30.1,2,4,3,3,33.33333333,40
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,STARTING,28,22,79,0,0,0,11,7,63,0,0,0,0,0,15,1,0,0,0,1,13,4,0,0,2,2,1,0,1,0,1,4,2,1,0,5,4,7970.6,2702.8,2796.9,2005.4,297.3,168.2,178,32,27.4,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,STARTING,16,9,56,1,0,0,5,3,60,0,0,0,3,0,12,1,5,1,1,4,0,2,2,2,1,2,4,10,1,0,2,1,4,13,7,5,1,7961.1,2780.8,2543.6,2049.2,429.9,157.6,168,39,27.2,2,4,3,3,100,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,GK,STARTING,43,29,67,1,0,0,31,19,61,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,14,1,6533.8,4643.6,1550.5,307.1,32.7,0,31,3,23.8,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,Substitutions,12,7,58,0,0,0,5,3,60,0,0,0,3,0,6,1,0,0,0,0,5,3,0,0,0,0,2,1,1,0,1,5,3,2,1,0,4,5269.1,2092.4,1782.6,1050.7,226,117.5,92,20,26.7,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,Substitutions,36,29,81,0,0,0,8,6,75,0,0,0,1,0,38,9,18,1,3,1,6,15,4,1,3,1,8,14,3,0,3,2,7,12,4,6,5,5925,1761.5,1860.5,1760.9,482.3,59.8,130,31,26.1,2,4,3,3,25,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,Substitutions,11,9,82,0,0,0,7,5,71,3,1,2,1,0,21,5,10,0,0,2,4,9,1,0,0,0,1,2,0,0,0,1,1,1,1,0,2,2794.2,855,940,852.8,129.4,17,60,9,24.2,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,Substitutions,5,4,80,0,2,2,2,1,50,1,1,0,2,0,21,0,4,0,0,11,6,8,0,0,0,0,1,3,0,0,1,0,5,4,2,1,0,2905.6,937.6,882.7,751.4,213.3,120.6,58,20,28.6,2,4,3,3,0,100
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,Substitutions,16,15,94,0,3,1,5,4,80,1,1,0,2,1,8,0,1,0,0,6,1,4,2,0,0,0,4,2,5,0,6,0,3,1,0,0,1,6852.9,2210.1,2192.2,1548.8,527,374.9,144,50,30.8,2,4,3,3,0,33.33333333
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,Substitutions,17,15,88,0,0,0,15,13,86,2,1,1,0,0,5,1,0,0,0,1,3,1,2,1,1,0,5,0,0,0,0,1,4,3,2,2,2,3330.4,1126.4,962.8,949.2,233.8,58.3,84,23,28.3,2,4,3,3,50,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
57,Quarter-final,SPAIN,UEFA,NETHERLANDS,2?€1,WIN,6,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,GK,STARTING,20,14,70,0,0,0,4,1,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,4565.5,3569.8,780.7,194.5,20.5,0,22,1,25.4,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,STARTING,50,43,86,0,4,0,7,5,71,0,0,0,0,0,12,6,0,0,0,1,5,5,4,1,4,0,7,27,0,0,0,4,5,32,23,2,4,10842.5,3127,4444.3,2757.2,480.3,33.6,224,46,31,2,4,5,1,25,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,STARTING,86,71,83,2,0,0,23,14,60,0,0,0,4,0,30,1,0,0,0,0,29,25,2,0,2,0,3,4,2,0,2,5,6,14,3,2,3,9765.2,3196.1,4207.8,1953,357.4,50.8,170,26,29,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,STARTING,22,19,86,0,2,0,10,7,70,3,1,2,1,0,39,11,21,0,3,3,1,9,3,2,2,0,8,27,2,1,3,1,5,20,15,2,2,8340.3,2900.7,3395.3,1631.4,299.4,112.6,145,30,26.7,2,4,5,1,66.66666667,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,FW,STARTING,10,9,90,0,3,0,1,0,0,1,1,0,1,0,28,0,2,0,1,25,0,5,1,1,1,0,1,16,1,0,1,0,1,27,3,1,1,10401.5,3913,3543.8,1950.3,569,424.4,169,54,31.9,2,4,5,1,100,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,STARTING,75,70,93,0,0,0,10,78,70,0,0,0,1,1,7,0,0,0,0,0,7,6,1,1,5,1,1,3,0,0,1,11,11,7,0,9,7,10842.3,3484.7,4493.1,2429.8,337.2,97.6,211,36,28.5,2,4,5,1,100,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,STARTING,88,71,81,1,2,1,27,18,66,1,0,1,1,0,21,12,1,0,0,1,7,11,6,2,3,0,6,10,1,0,1,3,8,16,8,6,3,10361.8,3758.2,3732.3,2376,420.7,75.6,195,35,27.7,2,4,5,1,33.33333333,50
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,STARTING,65,47,72,0,1,0,20,12,60,1,0,1,3,1,66,44,16,0,0,0,6,30,5,1,1,1,11,28,1,0,1,4,11,39,23,3,3,12196,2939.2,5365,3236.8,575.7,78.1,254,37,25.8,2,4,5,1,20,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,STARTING,24,24,100,0,0,0,3,3,100,0,0,0,0,0,6,2,3,0,0,0,1,0,1,0,2,0,3,6,0,0,0,2,7,8,4,3,1,8686.7,2837.1,3427.8,1971,378.7,71.2,160,27,26,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,STARTING,31,24,77,0,2,0,3,1,33,4,3,1,1,0,25,6,3,0,0,12,4,15,5,2,6,2,7,15,0,0,1,1,7,17,9,8,2,8900.3,3420.4,2776.9,1891.3,522.4,289.3,171,54,29.7,2,4,5,1,40,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,STARTING,44,39,89,1,0,0,8,4,50,1,0,1,0,0,68,48,5,0,0,0,15,23,2,2,4,0,9,19,0,0,0,3,5,13,6,4,2,9454.6,3042.5,3728.9,2323,321.5,38.8,187,30,31,2,4,5,1,100,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,FW,Substitutions,5,4,80,0,1,1,1,0,0,0,0,0,0,0,6,2,1,0,0,2,1,4,0,0,0,0,3,16,0,0,0,0,3,5,3,0,0,3177,837.2,1036.4,920.7,288.5,94.4,72,27,28.8,2,4,5,1,0,100
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,FW,Substitutions,5,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,1,0,1,3,2,2,0,3,2,3146,850.7,829.6,1131.9,304.8,28.6,79,22,30.3,2,4,5,1,100,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,FW,Substitutions,3,2,67,0,0,0,1,0,0,2,2,0,0,0,3,1,1,0,0,0,1,2,2,2,0,0,3,2,1,0,1,1,0,1,0,2,0,1756.7,625,524.4,424.4,141.2,41.6,37,12,26,2,4,5,1,100,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,Substitutions,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,1,0,4,3,0,0,0,1,1,1,0,0,1,1826.3,510.8,608.2,588.3,100.8,18.4,42,12,28.2,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
58,Quarter-final,SWEDEN,UEFA,JAPAN,2?€1,WIN,3,4_2_3_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,DF,STARTING,24,24,100,0,0,0,8,8,100,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,5,0,1,3,3,0,3,6,2,4,2,4,6,7791.9,2982.7,2918.1,1540.5,259.5,90.4,126,21,26.1,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,DF,STARTING,56,40,71,0,6,1,23,15,65,1,0,1,0,0,42,15,0,0,0,4,23,23,3,0,1,1,4,8,1,0,2,5,2,29,7,5,2,10392.6,3306.9,3532.4,2655.3,644.3,253.6,186,25,29.9,1,4,4,2,0,16.66666667
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,MF,STARTING,29,21,72,0,1,0,11,7,63,2,1,1,1,0,21,2,0,3,1,5,10,5,2,0,1,0,6,31,4,0,4,0,7,30,22,3,1,10278.7,3624,3700.8,2138.9,454,331,156,43,29.3,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,FW,STARTING,25,19,76,1,2,0,13,9,69,1,0,1,0,0,39,13,15,0,7,3,1,15,1,0,3,0,4,36,2,0,2,1,6,18,6,2,3,11701.6,3387.6,4797.6,2838.8,590.9,86.6,207,38,27.3,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,DF,STARTING,35,30,86,1,0,0,5,2,40,1,0,1,0,0,5,0,0,0,0,0,5,3,2,1,1,1,4,4,3,0,3,7,6,3,1,4,5,9176.2,3470.4,3533.8,1644.4,303.7,223.9,132,30,28.6,1,4,4,2,50,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,MF,STARTING,13,9,69,0,0,0,2,0,0,1,0,1,1,0,21,1,0,3,1,5,10,5,6,1,0,0,6,35,2,0,2,0,3,38,30,1,0,8428.9,2769.7,2533.7,2420.8,477.1,227.6,178,49,30.1,1,4,4,2,16.66666667,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,GK,STARTING,26,21,81,0,0,0,11,6,54,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4564.6,3256.4,1188.6,110.9,8.7,0,14,1,20,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,MF,STARTING,37,27,73,0,0,0,14,9,64,0,0,0,1,0,31,17,9,0,3,0,2,12,7,3,2,0,12,12,2,0,2,1,8,29,8,5,2,9814.1,2722.4,3538,2986.4,513.3,54,198,40,26.2,1,4,4,2,42.85714286,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,FW,STARTING,15,10,67,1,3,0,1,0,0,1,0,1,5,1,19,0,9,0,0,10,0,9,0,0,2,0,1,11,6,0,6,0,4,19,6,1,1,9177.9,4031.9,2864.4,1590.5,409.3,281.8,132,42,29.4,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,DF,STARTING,46,40,87,1,1,0,19,13,68,2,0,2,0,0,41,12,1,0,0,6,22,11,1,0,0,0,4,2,0,0,0,3,4,12,5,2,2,10095.9,3394.2,3520.4,2300.8,491.7,389.7,175,38,31.7,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,MF,STARTING,30,26,87,2,6,1,15,11,73,5,1,4,0,0,18,9,3,0,3,1,2,7,3,1,0,1,4,7,4,0,4,2,5,11,3,5,1,10473.7,3313.9,4406.3,2360.8,342.5,50.3,173,29,30.3,1,4,4,2,33.33333333,16.66666667
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
62,Semi-final,AUSTRALIA,AFC,ENGLAND,1?€3,LOSE,10,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
